Order_ID,Material_ID,Item_ID,Source,Destination,Available_Time,Deadline,Danger_Type,Area,Weight
A152914,PORT-RORO-7019,P12914-9ea1a202,City_158,City_118,2022-03-25 00:00:00,2022-04-05 00:00:00,type_1,49486,133735
A152915,PORT-CARGO-6262,P12915-a79c6a39,City_158,City_118,2022-12-26 00:00:00,2023-01-21 00:00:00,type_1,56600,147752
A152916,PORT-CARGO-3064,P12916-63efb84e,City_158,City_118,2022-06-06 00:00:00,2022-06-30 00:00:00,type_1,93430,290717
A152917,PORT-LIFT-8507,P12917-8b6f6ffe,City_158,City_118,2024-02-21 00:00:00,2024-03-07 00:00:00,type_1,5163,212902
A152918,PORT-RORO-6027,P12918-5625ed6c,City_158,City_12,2024-03-12 00:00:00,2024-04-08 00:00:00,type_1,690,312598
A152919,PORT-CTNR-3525,P12919-73969752,City_158,City_12,2023-01-25 00:00:00,2023-01-31 00:00:00,type_1,30179,327968
A152920,PORT-LIFT-2608,P12920-fa5359fd,City_158,City_12,2023-01-13 00:00:00,2023-01-19 00:00:00,type_1,13158,165995
A152921,PORT-LIFT-5870,P12921-b7c2aa3d,City_158,City_125,2022-02-28 00:00:00,2022-03-04 00:00:00,type_1,67293,172962
A152922,PORT-RORO-6491,P12922-b376a061,City_158,City_125,2023-03-22 00:00:00,2023-03-25 00:00:00,type_1,33270,299447
A152923,PORT-RORO-7044,P12923-dd298c79,City_158,City_125,2022-10-05 00:00:00,2022-10-29 00:00:00,type_1,78819,152677
A152924,PORT-LIFT-7190,P12924-084d590a,City_158,City_125,2024-02-02 00:00:00,2024-02-27 00:00:00,type_1,74695,484494
A152925,PORT-RORO-8575,P12925-a62f2fc6,City_158,City_125,2023-01-05 00:00:00,2023-01-19 00:00:00,type_1,9215,234615
A152926,PORT-CARGO-5029,P12926-dd7576fc,City_158,City_125,2022-10-26 00:00:00,2022-10-29 00:00:00,type_1,11235,33802
A152927,PORT-LIFT-3187,P12927-b760aed8,City_158,City_125,2022-07-03 00:00:00,2022-07-25 00:00:00,type_1,39001,23787
A152928,PORT-CTNR-6854,P12928-b5776fcb,City_158,City_13,2022-01-27 00:00:00,2022-02-14 00:00:00,type_1,22126,235681
A152929,PORT-LIFT-3796,P12929-7f888ed8,City_158,City_13,2022-01-24 00:00:00,2022-01-30 00:00:00,type_1,98208,87485
A152930,PORT-CTNR-8520,P12930-61d0e445,City_158,City_13,2022-05-20 00:00:00,2022-06-16 00:00:00,type_1,6021,107232
A152931,PORT-LIFT-4645,P12931-d5475379,City_158,City_131,2022-09-19 00:00:00,2022-09-27 00:00:00,type_1,3704,108267
A152932,PORT-CARGO-5867,P12932-da8168a5,City_158,City_131,2024-06-04 00:00:00,2024-06-09 00:00:00,type_1,79001,362958
A152933,PORT-LIFT-8589,P12933-351817bc,City_158,City_131,2023-04-12 00:00:00,2023-05-08 00:00:00,type_1,62711,278472
A152934,PORT-CARGO-5731,P12934-4b2b27bf,City_158,City_131,2022-04-24 00:00:00,2022-05-18 00:00:00,type_1,31885,384992
A152935,PORT-RORO-3442,P12935-38de7d0a,City_158,City_131,2022-08-01 00:00:00,2022-08-05 00:00:00,type_1,92627,386181
A152936,PORT-RORO-4701,P12936-00ef5132,City_158,City_131,2022-11-19 00:00:00,2022-12-07 00:00:00,type_1,84059,62196
A152937,PORT-CARGO-7392,P12937-0125264f,City_158,City_131,2024-01-24 00:00:00,2024-01-29 00:00:00,type_1,58779,272740
A152938,PORT-LIFT-9148,P12938-79ccc9db,City_158,City_132,2023-06-11 00:00:00,2023-07-11 00:00:00,type_1,47663,320545
A152939,PORT-CARGO-6955,P12939-2329c4e5,City_158,City_132,2022-06-16 00:00:00,2022-06-29 00:00:00,type_1,42283,289714
A152940,PORT-CARGO-6216,P12940-fcfc93ab,City_158,City_132,2022-11-28 00:00:00,2022-12-21 00:00:00,type_1,81551,396336
A152941,PORT-LIFT-2964,P12941-f1f1f13c,City_158,City_132,2022-11-19 00:00:00,2022-11-30 00:00:00,type_1,38709,65247
A152942,PORT-CARGO-7897,P12942-9db5baae,City_158,City_132,2022-02-25 00:00:00,2022-03-09 00:00:00,type_1,72275,135780
A152943,PORT-RORO-3083,P12943-e3d0cf4b,City_158,City_132,2022-10-21 00:00:00,2022-10-31 00:00:00,type_1,71353,11194
A152944,PORT-LIFT-7625,P12944-140704fa,City_158,City_134,2024-01-19 00:00:00,2024-01-23 00:00:00,type_1,34990,233444
A152945,PORT-CTNR-5889,P12945-3502ed8f,City_158,City_134,2022-11-04 00:00:00,2022-11-30 00:00:00,type_1,48051,90849
A152946,PORT-CTNR-7253,P12946-6ea16efb,City_158,City_134,2023-08-16 00:00:00,2023-08-25 00:00:00,type_1,65627,140140
A152947,PORT-LIFT-8959,P12947-4dab996f,City_158,City_134,2023-08-11 00:00:00,2023-09-04 00:00:00,type_1,13726,35563
A152948,PORT-LIFT-6824,P12948-9662b04a,City_158,City_134,2022-01-18 00:00:00,2022-02-06 00:00:00,type_1,630,296155
A152949,PORT-RORO-4310,P12949-783ac158,City_158,City_134,2023-08-10 00:00:00,2023-08-23 00:00:00,type_1,38286,282934
A152950,PORT-LIFT-5449,P12950-b729f345,City_158,City_134,2022-12-22 00:00:00,2022-12-25 00:00:00,type_1,42524,338960
A152951,PORT-CARGO-7372,P12951-04b9c640,City_158,City_135,2022-12-19 00:00:00,2022-12-29 00:00:00,type_1,6518,263044
A152952,PORT-LIFT-8767,P12952-8f4b0b0f,City_158,City_135,2023-02-25 00:00:00,2023-03-23 00:00:00,type_1,8565,273382
A152953,PORT-LIFT-7494,P12953-3d90bc86,City_158,City_135,2023-07-16 00:00:00,2023-07-26 00:00:00,type_1,41504,487019
A152954,PORT-CTNR-6823,P12954-8ab62436,City_158,City_135,2022-04-11 00:00:00,2022-05-10 00:00:00,type_1,31587,285694
A152955,PORT-LIFT-6045,P12955-67c5772e,City_158,City_135,2022-01-31 00:00:00,2022-02-08 00:00:00,type_1,48000,250009
A152956,PORT-LIFT-5289,P12956-96fff696,City_158,City_135,2023-10-12 00:00:00,2023-10-30 00:00:00,type_1,7432,364708
A152957,PORT-CTNR-5520,P12957-76fb49d1,City_158,City_135,2022-07-01 00:00:00,2022-07-22 00:00:00,type_1,3195,188028
A152958,PORT-CARGO-4296,P12958-a2be087f,City_158,City_135,2023-03-15 00:00:00,2023-04-05 00:00:00,type_1,50413,138260
A152959,PORT-CARGO-5901,P12959-761634ca,City_158,City_138,2022-02-06 00:00:00,2022-02-13 00:00:00,type_1,13950,469442
A152960,PORT-CTNR-1472,P12960-b719ab49,City_158,City_138,2022-10-03 00:00:00,2022-10-17 00:00:00,type_1,99111,166280
A152961,PORT-CTNR-5713,P12961-d9b2493e,City_158,City_138,2023-02-03 00:00:00,2023-02-06 00:00:00,type_1,47618,216893
A152962,PORT-CARGO-6019,P12962-ef7f5aff,City_158,City_138,2023-10-12 00:00:00,2023-11-02 00:00:00,type_1,3199,121650
A152963,PORT-RORO-7730,P12963-65668170,City_158,City_138,2024-06-06 00:00:00,2024-06-22 00:00:00,type_1,26366,488051
A152964,PORT-LIFT-3036,P12964-501f5ab1,City_158,City_138,2023-03-02 00:00:00,2023-03-17 00:00:00,type_1,7559,464025
A152965,PORT-LIFT-6295,P12965-428151ab,City_158,City_138,2023-05-20 00:00:00,2023-06-06 00:00:00,type_1,95065,109707
A152966,PORT-CTNR-5275,P12966-578bbe2a,City_158,City_14,2023-01-03 00:00:00,2023-01-16 00:00:00,type_1,39267,344302
A152967,PORT-CARGO-7820,P12967-3818c988,City_158,City_14,2022-07-10 00:00:00,2022-08-07 00:00:00,type_1,25789,126410
A152968,PORT-CTNR-4467,P12968-1d4ad398,City_158,City_14,2022-03-17 00:00:00,2022-04-11 00:00:00,type_1,90428,91541
A152969,PORT-CTNR-1767,P12969-520aa3dd,City_158,City_14,2023-07-23 00:00:00,2023-07-29 00:00:00,type_1,89885,71626
A152970,PORT-CTNR-4553,P12970-ba774176,City_158,City_14,2023-07-10 00:00:00,2023-07-28 00:00:00,type_1,25556,257090
A152971,PORT-CTNR-1550,P12971-7b278351,City_158,City_14,2023-04-02 00:00:00,2023-04-28 00:00:00,type_1,73773,271864
A152972,PORT-CTNR-7601,P12972-4157820b,City_158,City_14,2023-07-20 00:00:00,2023-08-16 00:00:00,type_1,59860,494286
A152973,PORT-RORO-7317,P12973-cf91c5ef,City_158,City_143,2023-03-17 00:00:00,2023-04-05 00:00:00,type_1,66960,356451
A152974,PORT-LIFT-4275,P12974-447ef67b,City_158,City_143,2024-04-22 00:00:00,2024-05-01 00:00:00,type_1,57325,56357
A152975,PORT-LIFT-1532,P12975-ccab789f,City_158,City_143,2023-09-04 00:00:00,2023-09-24 00:00:00,type_1,30011,122094
A152976,PORT-CTNR-3947,P12976-59209b41,City_158,City_144,2023-05-18 00:00:00,2023-05-25 00:00:00,type_1,38957,423395
A152977,PORT-CTNR-2770,P12977-3128a052,City_158,City_144,2024-05-15 00:00:00,2024-05-26 00:00:00,type_1,47677,38555
A152978,PORT-LIFT-4264,P12978-d47719d6,City_158,City_144,2023-09-03 00:00:00,2023-09-13 00:00:00,type_1,49862,156488
A152979,PORT-LIFT-8838,P12979-cdbb6cab,City_158,City_144,2023-11-04 00:00:00,2023-11-14 00:00:00,type_1,37446,280141
A152980,PORT-CARGO-6186,P12980-8b2e46a6,City_158,City_144,2024-04-15 00:00:00,2024-04-24 00:00:00,type_1,64351,459504
A152981,PORT-CARGO-7021,P12981-706125c9,City_158,City_144,2024-01-09 00:00:00,2024-01-28 00:00:00,type_1,12344,16653
A152982,PORT-LIFT-4803,P12982-419743e3,City_158,City_144,2023-11-14 00:00:00,2023-11-28 00:00:00,type_1,37373,283261
A152983,PORT-RORO-3503,P12983-f27517d2,City_158,City_15,2024-06-05 00:00:00,2024-06-08 00:00:00,type_1,27300,28493
A152984,PORT-CARGO-4680,P12984-99a8ff79,City_158,City_15,2022-02-06 00:00:00,2022-02-14 00:00:00,type_1,15134,15720
A152985,PORT-CARGO-7219,P12985-c508779f,City_158,City_15,2023-11-04 00:00:00,2023-11-24 00:00:00,type_1,52751,484583
A152986,PORT-CTNR-2810,P12986-952b1ee9,City_158,City_15,2023-05-18 00:00:00,2023-05-28 00:00:00,type_1,47010,276073
A152987,PORT-LIFT-6967,P12987-83efd58a,City_158,City_15,2023-01-08 00:00:00,2023-01-22 00:00:00,type_1,45800,35857
A152988,PORT-CTNR-9911,P12988-42442890,City_158,City_15,2022-04-05 00:00:00,2022-05-04 00:00:00,type_1,61641,379130
A152989,PORT-RORO-2502,P12989-a040e9aa,City_158,City_15,2022-11-05 00:00:00,2022-11-13 00:00:00,type_1,55458,212476
A152990,PORT-LIFT-6008,P12990-16d7f737,City_158,City_151,2022-08-21 00:00:00,2022-09-06 00:00:00,type_1,63083,269247
A152991,PORT-CTNR-5213,P12991-d9b8ae59,City_158,City_151,2023-10-07 00:00:00,2023-11-03 00:00:00,type_1,12269,376514
A152992,PORT-CTNR-1260,P12992-94004728,City_158,City_151,2023-05-29 00:00:00,2023-06-02 00:00:00,type_1,83295,37975
A152993,PORT-CARGO-7439,P12993-9248fc19,City_158,City_151,2022-10-10 00:00:00,2022-11-01 00:00:00,type_1,27094,64052
A152994,PORT-RORO-5237,P12994-850347d2,City_158,City_153,2024-05-15 00:00:00,2024-06-03 00:00:00,type_1,47570,320714
A152995,PORT-RORO-5356,P12995-0b88bd8b,City_158,City_153,2022-05-24 00:00:00,2022-06-07 00:00:00,type_1,64942,88687
A152996,PORT-LIFT-4519,P12996-881ad94c,City_158,City_153,2022-04-03 00:00:00,2022-04-20 00:00:00,type_1,99343,266028
A152997,PORT-CTNR-1109,P12997-56b7279d,City_158,City_153,2023-01-07 00:00:00,2023-02-03 00:00:00,type_1,58406,131055
A152998,PORT-CARGO-6867,P12998-ed65c72d,City_158,City_153,2023-02-24 00:00:00,2023-03-10 00:00:00,type_1,29859,211799
A152999,PORT-RORO-4242,P12999-e5bd073e,City_158,City_154,2022-09-21 00:00:00,2022-09-30 00:00:00,type_1,40790,454668
A153000,PORT-CTNR-1991,P13000-fb20aabf,City_158,City_154,2022-01-26 00:00:00,2022-02-22 00:00:00,type_1,99188,445740
A153001,PORT-CTNR-1401,P13001-bdbd8f22,City_158,City_154,2022-06-22 00:00:00,2022-07-03 00:00:00,type_1,3407,102782
A153002,PORT-CTNR-3171,P13002-bdedbc95,City_158,City_154,2023-04-06 00:00:00,2023-04-23 00:00:00,type_1,4180,206870
A153003,PORT-RORO-3176,P13003-0409c040,City_158,City_155,2023-01-18 00:00:00,2023-02-11 00:00:00,type_1,49056,315232
A153004,PORT-RORO-9913,P13004-148b18a8,City_158,City_155,2023-04-29 00:00:00,2023-05-11 00:00:00,type_1,15072,166410
A153005,PORT-CTNR-3118,P13005-f01932f2,City_158,City_155,2024-01-20 00:00:00,2024-02-08 00:00:00,type_1,66202,172865
A153006,PORT-LIFT-3861,P13006-ca5bf42b,City_158,City_155,2022-04-06 00:00:00,2022-04-24 00:00:00,type_1,23492,395202
A153007,PORT-RORO-5153,P13007-3bdcd3bc,City_158,City_155,2024-02-27 00:00:00,2024-03-21 00:00:00,type_1,10695,87887
A153008,PORT-LIFT-1900,P13008-f8f16b42,City_158,City_155,2023-11-07 00:00:00,2023-12-03 00:00:00,type_1,38149,474798
A153009,PORT-CTNR-4319,P13009-92b6fd01,City_158,City_156,2023-03-19 00:00:00,2023-04-06 00:00:00,type_1,57734,68047
A153010,PORT-CTNR-7841,P13010-87163b51,City_158,City_156,2023-06-22 00:00:00,2023-07-04 00:00:00,type_1,77593,408173
A153011,PORT-CTNR-3502,P13011-a3145590,City_158,City_156,2023-01-29 00:00:00,2023-02-28 00:00:00,type_1,90933,133480
A153012,PORT-CARGO-8396,P13012-23311d32,City_158,City_156,2024-06-19 00:00:00,2024-07-11 00:00:00,type_1,11851,171764
A153013,PORT-LIFT-6741,P13013-9fd86e6f,City_158,City_156,2023-10-23 00:00:00,2023-11-20 00:00:00,type_1,917,190438
A153014,PORT-RORO-4919,P13014-4ddbc060,City_158,City_156,2024-06-13 00:00:00,2024-07-10 00:00:00,type_1,26151,120628
A153015,PORT-RORO-1760,P13015-f45a48ec,City_158,City_157,2022-08-16 00:00:00,2022-09-15 00:00:00,type_1,67866,492917
A153016,PORT-CARGO-5488,P13016-a0a856f0,City_158,City_157,2024-05-11 00:00:00,2024-05-19 00:00:00,type_1,78154,487321
A153017,PORT-LIFT-3553,P13017-0be5b224,City_158,City_157,2023-05-24 00:00:00,2023-05-28 00:00:00,type_1,81113,163180
A153018,PORT-CARGO-5549,P13018-ea47fbc0,City_158,City_16,2022-11-10 00:00:00,2022-11-22 00:00:00,type_1,51602,443199
A153019,PORT-CARGO-5825,P13019-6afc89e0,City_158,City_16,2023-01-28 00:00:00,2023-02-08 00:00:00,type_1,34250,262158
A153020,PORT-RORO-6541,P13020-390a1f9c,City_158,City_16,2023-08-05 00:00:00,2023-08-11 00:00:00,type_1,13423,140758
A153021,PORT-CTNR-1236,P13021-c5dbdb56,City_158,City_16,2022-03-14 00:00:00,2022-04-10 00:00:00,type_1,17160,205211
A153022,PORT-CARGO-2212,P13022-6a5500b3,City_158,City_16,2024-06-03 00:00:00,2024-06-26 00:00:00,type_1,12726,288469
A153023,PORT-LIFT-6822,P13023-82a9f760,City_158,City_16,2023-07-08 00:00:00,2023-07-28 00:00:00,type_1,21989,47887
A153024,PORT-RORO-9630,P13024-e171df0c,City_158,City_17,2023-02-26 00:00:00,2023-03-13 00:00:00,type_1,67112,27350
A153025,PORT-CARGO-4804,P13025-a9c02272,City_158,City_17,2022-06-01 00:00:00,2022-06-11 00:00:00,type_1,13754,204740
A153026,PORT-CTNR-5037,P13026-9f238181,City_158,City_17,2023-11-04 00:00:00,2023-11-25 00:00:00,type_1,93602,182321
A153027,PORT-CARGO-3828,P13027-a1f3fb1c,City_158,City_17,2022-11-27 00:00:00,2022-12-23 00:00:00,type_1,75915,148683
A153028,PORT-LIFT-6924,P13028-34d347dc,City_158,City_18,2023-04-06 00:00:00,2023-04-09 00:00:00,type_1,10981,119593
A153029,PORT-RORO-7588,P13029-07b091f8,City_158,City_18,2023-07-13 00:00:00,2023-08-06 00:00:00,type_1,7830,63855
A153030,PORT-CTNR-4515,P13030-d257e9e5,City_158,City_18,2024-04-30 00:00:00,2024-05-08 00:00:00,type_1,62080,155855
A153031,PORT-CTNR-8879,P13031-f2c8b1c5,City_158,City_18,2022-07-12 00:00:00,2022-07-16 00:00:00,type_1,13465,277972
A153032,PORT-LIFT-2290,P13032-0dc777ef,City_158,City_18,2022-10-12 00:00:00,2022-10-20 00:00:00,type_1,58032,126830
A153033,PORT-LIFT-8179,P13033-d36b5136,City_158,City_18,2022-10-10 00:00:00,2022-11-04 00:00:00,type_1,89710,190002
A153034,PORT-LIFT-7129,P13034-516d3112,City_158,City_18,2024-06-03 00:00:00,2024-06-26 00:00:00,type_1,58380,74200
A153035,PORT-CARGO-4174,P13035-f5e5d053,City_158,City_18,2022-01-06 00:00:00,2022-01-11 00:00:00,type_1,44893,223110
A153036,PORT-LIFT-9319,P13036-0265f370,City_158,City_23,2023-04-12 00:00:00,2023-04-27 00:00:00,type_1,59313,203394
A153037,PORT-CTNR-7087,P13037-4ebaa06b,City_158,City_23,2024-01-25 00:00:00,2024-02-15 00:00:00,type_1,55642,48562
A153038,PORT-RORO-6786,P13038-6ce734e8,City_158,City_23,2022-12-10 00:00:00,2023-01-02 00:00:00,type_1,12684,362753
A153039,PORT-RORO-3376,P13039-acce50a4,City_158,City_23,2024-03-12 00:00:00,2024-04-01 00:00:00,type_1,33340,212842
A153040,PORT-CARGO-2254,P13040-7c5a4a0e,City_158,City_23,2024-02-26 00:00:00,2024-03-06 00:00:00,type_1,7444,237631
A153041,PORT-CTNR-8867,P13041-17b658b4,City_158,City_23,2024-06-08 00:00:00,2024-06-13 00:00:00,type_1,63900,169388
A153042,PORT-CARGO-3843,P13042-537b0631,City_158,City_23,2024-04-15 00:00:00,2024-05-09 00:00:00,type_1,80103,75804
A153043,PORT-LIFT-6417,P13043-f9f7ab2f,City_158,City_23,2022-07-25 00:00:00,2022-07-31 00:00:00,type_1,53642,305821
A153044,PORT-LIFT-2332,P13044-30cf12a3,City_158,City_24,2023-01-29 00:00:00,2023-02-10 00:00:00,type_1,38588,425529
A153045,PORT-CTNR-9965,P13045-01310300,City_158,City_24,2023-11-09 00:00:00,2023-11-12 00:00:00,type_1,44199,419905
A153046,PORT-LIFT-1171,P13046-a3b20b19,City_158,City_24,2022-01-29 00:00:00,2022-02-17 00:00:00,type_1,95703,180472
A153047,PORT-CARGO-9482,P13047-59183d38,City_158,City_24,2024-01-24 00:00:00,2024-02-21 00:00:00,type_1,2276,431847
A153048,PORT-LIFT-3613,P13048-edfb0dbc,City_158,City_24,2022-01-20 00:00:00,2022-02-16 00:00:00,type_1,61605,469133
A153049,PORT-RORO-2753,P13049-440d043a,City_158,City_24,2023-12-14 00:00:00,2024-01-05 00:00:00,type_1,5388,319959
A153050,PORT-RORO-9879,P13050-fd776a45,City_158,City_24,2024-03-23 00:00:00,2024-04-13 00:00:00,type_1,43641,233322
A153051,PORT-CTNR-4705,P13051-e1811723,City_158,City_24,2022-04-14 00:00:00,2022-04-20 00:00:00,type_1,65980,301497
A153052,PORT-RORO-9508,P13052-33216796,City_158,City_26,2024-01-29 00:00:00,2024-02-03 00:00:00,type_1,59175,184846
A153053,PORT-LIFT-2972,P13053-1315550a,City_158,City_26,2023-03-09 00:00:00,2023-04-08 00:00:00,type_1,9326,264802
A153054,PORT-RORO-6251,P13054-f888762d,City_158,City_26,2023-03-20 00:00:00,2023-04-07 00:00:00,type_1,89040,35755
A153055,PORT-RORO-8051,P13055-df0116b9,City_158,City_28,2023-05-20 00:00:00,2023-06-17 00:00:00,type_1,72173,445240
A153056,PORT-LIFT-2937,P13056-f90dff92,City_158,City_28,2024-01-20 00:00:00,2024-02-05 00:00:00,type_1,23817,298576
A153057,PORT-CTNR-4298,P13057-f76c6138,City_158,City_28,2023-07-25 00:00:00,2023-08-23 00:00:00,type_1,19630,202765
A153058,PORT-LIFT-8669,P13058-ed97f291,City_158,City_28,2023-09-19 00:00:00,2023-10-01 00:00:00,type_1,8410,433791
A153059,PORT-CTNR-6524,P13059-58ee2d88,City_158,City_28,2022-10-23 00:00:00,2022-11-17 00:00:00,type_1,87856,53719
A153060,PORT-LIFT-1296,P13060-6a67075f,City_158,City_28,2023-02-13 00:00:00,2023-03-04 00:00:00,type_1,77197,421643
A153061,PORT-LIFT-2465,P13061-f180feb7,City_158,City_28,2022-04-19 00:00:00,2022-05-09 00:00:00,type_1,84520,299988
A153062,PORT-CTNR-7234,P13062-a60c6dcf,City_158,City_29,2023-11-26 00:00:00,2023-12-24 00:00:00,type_1,64748,413038
A153063,PORT-RORO-4271,P13063-d4027880,City_158,City_29,2022-10-06 00:00:00,2022-10-25 00:00:00,type_1,73834,39160
A153064,PORT-LIFT-2912,P13064-11fa76e9,City_158,City_29,2023-12-16 00:00:00,2023-12-27 00:00:00,type_1,53423,332338
A153065,PORT-RORO-7135,P13065-35d79305,City_158,City_3,2023-04-15 00:00:00,2023-05-09 00:00:00,type_1,91703,62496
A153066,PORT-RORO-6184,P13066-3249808d,City_158,City_3,2022-10-25 00:00:00,2022-10-28 00:00:00,type_1,25667,83712
A153067,PORT-CTNR-4289,P13067-9cefc3fe,City_158,City_3,2024-02-19 00:00:00,2024-03-16 00:00:00,type_1,24663,160589
A153068,PORT-RORO-4217,P13068-2d29b792,City_158,City_3,2023-09-20 00:00:00,2023-10-13 00:00:00,type_1,88451,418489
A153069,PORT-RORO-6637,P13069-feb48957,City_158,City_3,2023-04-18 00:00:00,2023-04-24 00:00:00,type_1,83741,125273
A153070,PORT-LIFT-8601,P13070-e70c1100,City_158,City_3,2022-01-23 00:00:00,2022-01-27 00:00:00,type_1,55868,65744
A153071,PORT-LIFT-6695,P13071-fec33328,City_158,City_30,2022-03-09 00:00:00,2022-04-01 00:00:00,type_1,22567,86468
A153072,PORT-LIFT-2016,P13072-abc80882,City_158,City_30,2022-06-28 00:00:00,2022-07-08 00:00:00,type_1,58843,282195
A153073,PORT-CARGO-1724,P13073-6082e569,City_158,City_30,2022-07-27 00:00:00,2022-08-16 00:00:00,type_1,39230,70444
A153074,PORT-RORO-7430,P13074-605dae73,City_158,City_30,2024-04-24 00:00:00,2024-04-28 00:00:00,type_1,842,154153
A153075,PORT-RORO-4014,P13075-22c92904,City_158,City_30,2024-01-26 00:00:00,2024-02-11 00:00:00,type_1,74326,85608
A153076,PORT-CARGO-3467,P13076-d31db933,City_158,City_30,2022-12-24 00:00:00,2023-01-20 00:00:00,type_1,93694,307710
A153077,PORT-LIFT-4326,P13077-179c16a0,City_158,City_30,2023-03-29 00:00:00,2023-04-14 00:00:00,type_1,16068,98159
A153078,PORT-LIFT-4265,P13078-a84dc887,City_158,City_31,2022-07-05 00:00:00,2022-07-30 00:00:00,type_1,17462,243246
A153079,PORT-RORO-3225,P13079-c2fcb057,City_158,City_31,2024-03-27 00:00:00,2024-03-31 00:00:00,type_1,52522,236749
A153080,PORT-RORO-7039,P13080-0f067f20,City_158,City_31,2022-10-08 00:00:00,2022-10-29 00:00:00,type_1,2453,349476
A153081,PORT-RORO-4504,P13081-45eda737,City_158,City_32,2022-01-17 00:00:00,2022-01-27 00:00:00,type_1,42921,249502
A153082,PORT-CARGO-8743,P13082-96048ab8,City_158,City_32,2024-03-04 00:00:00,2024-03-15 00:00:00,type_1,90808,206340
A153083,PORT-CTNR-9300,P13083-672267be,City_158,City_32,2024-02-26 00:00:00,2024-03-22 00:00:00,type_1,27205,280798
A153084,PORT-CTNR-7564,P13084-3d13829b,City_158,City_32,2023-07-29 00:00:00,2023-08-27 00:00:00,type_1,74381,82743
A153085,PORT-LIFT-9459,P13085-73e8e675,City_158,City_32,2022-05-06 00:00:00,2022-06-05 00:00:00,type_1,7262,241805
A153086,PORT-RORO-8997,P13086-645fcc00,City_158,City_33,2022-06-02 00:00:00,2022-06-23 00:00:00,type_1,18276,166533
A153087,PORT-RORO-2381,P13087-fc81d281,City_158,City_33,2023-08-22 00:00:00,2023-08-27 00:00:00,type_1,28316,234936
A153088,PORT-RORO-9569,P13088-bb4eef30,City_158,City_33,2024-03-10 00:00:00,2024-03-13 00:00:00,type_1,35810,28724
A153089,PORT-RORO-3394,P13089-ab2c7c74,City_158,City_33,2022-01-02 00:00:00,2022-01-10 00:00:00,type_1,96083,373231
A153090,PORT-CARGO-4499,P13090-9fe9bd5a,City_158,City_33,2023-08-16 00:00:00,2023-09-02 00:00:00,type_1,64490,304913
A153091,PORT-RORO-8800,P13091-e5cea5a0,City_158,City_35,2022-02-09 00:00:00,2022-03-11 00:00:00,type_1,41919,46224
A153092,PORT-CARGO-5917,P13092-d7d4bdeb,City_158,City_35,2023-12-04 00:00:00,2023-12-12 00:00:00,type_1,37677,150239
A153093,PORT-CARGO-2429,P13093-6d450381,City_158,City_35,2022-02-15 00:00:00,2022-02-22 00:00:00,type_1,75672,335391
A153094,PORT-CARGO-2550,P13094-4813305b,City_158,City_37,2022-01-23 00:00:00,2022-02-01 00:00:00,type_1,62333,221792
A153095,PORT-LIFT-1577,P13095-c419030d,City_158,City_37,2022-02-06 00:00:00,2022-02-27 00:00:00,type_1,96182,106670
A153096,PORT-LIFT-5317,P13096-02041167,City_158,City_37,2022-05-31 00:00:00,2022-06-18 00:00:00,type_1,77731,22559
A153097,PORT-CARGO-2767,P13097-5150f807,City_158,City_37,2023-12-10 00:00:00,2024-01-09 00:00:00,type_1,16484,279524
A153098,PORT-CTNR-4885,P13098-05325996,City_158,City_38,2024-03-06 00:00:00,2024-03-17 00:00:00,type_1,4345,108604
A153099,PORT-RORO-2714,P13099-2f37c57c,City_158,City_38,2022-11-06 00:00:00,2022-12-05 00:00:00,type_1,72684,293760
A153100,PORT-CARGO-1686,P13100-1416174c,City_158,City_38,2022-12-05 00:00:00,2022-12-31 00:00:00,type_1,45754,171053
A153101,PORT-CTNR-3163,P13101-cd8010e6,City_158,City_38,2023-05-21 00:00:00,2023-06-13 00:00:00,type_1,90356,197763
A153102,PORT-RORO-9494,P13102-156de71e,City_158,City_38,2023-01-13 00:00:00,2023-02-02 00:00:00,type_1,78476,60759
A153103,PORT-RORO-5589,P13103-29eac89d,City_158,City_38,2023-06-03 00:00:00,2023-06-23 00:00:00,type_1,92406,366419
A153104,PORT-LIFT-7820,P13104-a9855493,City_158,City_38,2023-11-03 00:00:00,2023-11-20 00:00:00,type_1,72164,145410
A153105,PORT-CARGO-4112,P13105-19c8cd19,City_158,City_39,2022-06-25 00:00:00,2022-07-23 00:00:00,type_1,52744,291669
A153106,PORT-LIFT-3704,P13106-628fd2fa,City_158,City_39,2024-04-16 00:00:00,2024-04-29 00:00:00,type_1,40184,14361
A153107,PORT-RORO-5565,P13107-37f94f64,City_158,City_39,2023-04-18 00:00:00,2023-04-23 00:00:00,type_1,91797,498461
A153108,PORT-RORO-5795,P13108-60378e0a,City_158,City_39,2022-05-23 00:00:00,2022-06-07 00:00:00,type_1,71833,199697
A153109,PORT-LIFT-1875,P13109-1dd70ad8,City_158,City_40,2023-02-22 00:00:00,2023-03-10 00:00:00,type_1,11623,426098
A153110,PORT-CARGO-5421,P13110-f0fd8a60,City_158,City_40,2022-12-20 00:00:00,2022-12-23 00:00:00,type_1,9699,53731
A153111,PORT-RORO-1619,P13111-44b95742,City_158,City_40,2024-04-09 00:00:00,2024-04-15 00:00:00,type_1,83968,92297
A153112,PORT-LIFT-2879,P13112-22b3d85e,City_158,City_40,2024-05-03 00:00:00,2024-05-23 00:00:00,type_1,13768,65097
